c9s;158.3490643842897;0.0;17.946227296886168;0.0;0.0;7.389623004600186;14.779246009200373;0.0;2.111320858457196;0.0;0.527830214614299;2.639151073071495;1.583490643842897;0.0;0.0;0.0;4.750471931528692;0.0;106.6217033520884
weierophinney;40.65053400875115;0.27100356005834103;0.8130106801750231;0.13550178002917052;0.0;0.5420071201166821;0.13550178002917052;0.0;0.0;0.0;6.910590781487696;16.531217163558804;0.0;0.0;7.9946050217210605;1.6260213603500462;2.9810391606417515;0.0;2.71003560058341
visionmedia;199.89049209152395;0.0;4.664111482135558;0.0;0.0;10.660826244881276;16.657541007626996;0.0;0.0;3.331508201525399;9.994524604576197;35.98028857647431;0.6663016403050798;0.6663016403050798;11.993429525491436;0.0;0.0;0.0;105.27565916820261
fabpot;138.24811055581927;1.3824811055581927;0.0;0.0;0.0;2.304135175930321;2.304135175930321;0.0;0.0;0.0;17.51142733707044;81.56638522793337;0.0;0.0;11.059848844465542;14.746465125954055;0.4608270351860642;0.0;6.9124055277909635
fsouza;206.90150626212312;7.5863885629445145;3.448358437702052;4.827701812782873;0.0;2.069015062621231;0.6896716875404104;0.0;0.0;1.3793433750808208;13.793433750808209;84.82961756747048;0.0;0.0;20.69015062621231;17.93146387605067;42.069972939965034;0.0;7.5863885629445145
tmcw;118.59280848084991;0.0;9.487424678467992;1.185928084808499;0.0;9.487424678467992;3.5577842544254974;0.0;11.068662124879324;0.0;12.254590209687823;24.113871057772815;0.39530936160283303;0.0;3.5577842544254974;0.0;20.556086803347316;0.0;22.927942972964317
taylorotwell;49.28506236689991;0.0;0.0;0.0;0.0;1.9714024946759963;0.0;0.0;0.0;0.0;6.735625190142987;33.678125950714936;0.0;0.0;5.092789777912991;0.6571341648919988;0.0;0.0;1.149984788560998
substack;131.60032493907391;0.0;11.844029244516653;0.0;0.0;13.160032493907392;6.141348497156783;0.0;10.089358245329;0.0;2.6320064987814784;9.212022745735174;2.6320064987814784;0.4386677497969131;1.3160032493907392;0.0;1.7546709991876523;0.0;72.38017871649066
dominictarr;43.05898183449204;0.0;1.435299394483068;0.0;0.0;2.152949091724602;1.8658892128279885;0.0;0.0;1.0047095761381477;2.296479031172909;11.769455034761158;0.0;0.0;2.4400089706212156;0.8611796366898408;2.296479031172909;0.0;16.936532854900204
ekmett;4.8851766739598785;0.08141961123266464;0.03256784449306586;0.01628392224653293;0.0;0.45594982290292196;0.47223374514945493;0.0;0.0;0.0;0.35824628942372444;0.6025051231217183;0.0;0.0;0.43966590065638905;0.01628392224653293;0.7002086566009159;0.0;1.7098118358859575
tokuhirom;61.06409845643528;2.6461109331121957;11.805725701577488;0.0;0.0;2.035469948547843;6.513503835353097;0.0;2.6461109331121957;0.40709398970956856;0.6106409845643529;2.6461109331121957;0.8141879794191371;0.20354699485478428;0.8141879794191371;0.0;11.195084717013136;0.0;18.726323526640154
michaelklishin;92.66806812819084;4.324509845982239;3.088935604273028;1.235574241709211;0.0;0.6177871208546055;2.1622549229911194;0.0;0.0;0.9266806812819083;8.031232571109872;22.2403363507658;0.0;0.6177871208546055;17.60693294435626;0.0;27.491526878029948;0.0;4.324509845982239
kennethreitz;160.92282285451756;0.5364094095150586;6.436912914180703;1.6092282285451758;0.0;5.364094095150586;18.237919923511992;0.0;0.0;0.0;13.946644647391523;40.23070571362939;0.0;0.0;10.191778780786112;0.0;8.582550552240937;0.0;55.78657858956609
Raynos;85.4196669555732;1.1389288927409762;6.264108910075368;0.0;0.0;1.42366111592622;1.708393339111464;0.0;1.1389288927409762;0.854196669555732;7.687770026001589;28.757954541709648;0.854196669555732;0.28473222318524405;5.979376686890125;2.84732223185244;11.674021150595005;0.0;14.806075605632689
zenorocha;34.30654325840689;0.0;2.5158131722831722;0.0;0.0;3.545009470035379;2.9732337490619307;0.0;3.430654325840689;1.3722617303362756;0.2287102883893793;1.0291962977522067;0.2287102883893793;0.0;1.0291962977522067;0.0;1.4866168745309654;0.0;16.467140764035307
dcramer;19.611507536281668;0.13074338357521112;0.5229735343008445;0.13074338357521112;0.0;1.1113187603892944;0.8498319932388722;0.0;0.0;0.0;2.3533809043538;6.341054103397739;0.06537169178760556;0.06537169178760556;1.4381772193273221;0.13074338357521112;2.8763544386546442;0.0;3.5954430483183053
jspahrsummers;151.62860351928117;3.5380007487832272;6.065144140771246;3.032572070385623;0.0;1.5162860351928116;0.5054286783976039;0.0;0.0;0.0;3.032572070385623;43.46686634219393;0.0;0.0;14.657431673530512;44.477723698989145;22.744290527892176;0.0;8.086858854361662
kripken;23.87560368340139;0.0;0.0;0.0;0.0;0.8754388017247177;2.148804331506125;0.0;0.0;0.5570974192793657;1.7508776034494353;6.048486266461685;0.0;0.0;1.6712922578380973;0.3979267280566898;0.15917069122267594;0.0;10.266509583862598
lepture;138.78180416345413;2.7756360832690827;2.3130300693909023;0.0;0.0;4.163454124903624;0.4626060138781804;0.0;0.9252120277563608;3.700848111025443;17.579028527370856;49.961449498843486;0.0;0.0;4.163454124903624;0.0;30.06939090208173;0.0;18.966846569005398
springmeyer;165.71088820268898;0.0;22.09478509369186;3.866587391396076;0.0;10.495022919503635;12.152131801530524;0.0;7.180805155449855;0.0;13.809240683557414;22.09478509369186;0.5523696273422966;0.0;3.314217764053779;0.0;30.38032950382631;0.0;38.113504286618465
